polarity,id,date,query,user,tweet,cleaned_tweet
0,1977149677,Sat May 30 20:13:29 PDT 2009,NO_QUERY,ImaPEEP,My twitter is all slow ,twitter slow
0,2262198800,Sat Jun 20 22:03:46 PDT 2009,NO_QUERY,nicolleep,"@jonaskevin I guess you will never look my profile to read the big message I sent.   (yeah, I know I seem desperate, but who cares?)",jonaskevin I guess never look profile read big message I send yeah I know I seem desperate care
0,2250304119,Sat Jun 20 00:11:19 PDT 2009,NO_QUERY,saxena_anuj,Waiting for that one phone call. ,wait one phone call
0,2058741031,Sat Jun 06 15:32:19 PDT 2009,NO_QUERY,thatboydustin,@mjstopani I'm going to be so upset ,mjstopani I go upset
0,2194468650,Tue Jun 16 09:50:10 PDT 2009,NO_QUERY,Windinight,Even the Wild Things can't make this old body feel better today. ,even wild thing not make old body feel well today
0,1827888711,Sun May 17 11:39:25 PDT 2009,NO_QUERY,ianpatterson99,"Inspired by today's Sunday Times, how many festivals are you doing this summer? I'm booked for only 2 so far ",inspire today sunday time many festival summer I book far
0,2283970104,Mon Jun 22 13:17:50 PDT 2009,NO_QUERY,heatherrrocks,@ddlovato I was supposed to meet you in an hour but they said there aren't any m&amp;g's  at least I'll see you at the show-you'll be amazing!,dlovato I suppose meet hour say not camp least I see showy amazing
0,2070742025,Sun Jun 07 18:13:16 PDT 2009,NO_QUERY,oxArielxx,Wow why do people have to do stupid things &amp; mess up everything? I need a pick-me-up ,people stupid thing amp mess everything I need pickmeup
0,1694895804,Mon May 04 04:31:25 PDT 2009,NO_QUERY,abbeytintin,@MezGlinks oh pretty much mum saying how much of a bitch i have become. and i might be going to boarding school. drama like that... ,mezglink oh pretty much sum say much bitch I become I might go boarding school drama like
0,2220858059,Thu Jun 18 04:08:41 PDT 2009,NO_QUERY,RaeAnnRad,On my way to the airport. California here i come. I have a headache ,way airport california I come I headache
0,2233147918,Thu Jun 18 20:54:10 PDT 2009,NO_QUERY,purplecarmen,Looking for my uncharged wireless house phone...cant page it...  ,look unchanged tireless house phonecant page
0,2051931666,Fri Jun 05 23:10:50 PDT 2009,NO_QUERY,PreciousSoHot,buenos noches mi amors!! Lets pray I dont have anymore crazy ass nightmares!  xoxo,burn niche mi amos let pray I anymore crazy ass nightmare
0,1836128856,Mon May 18 07:25:37 PDT 2009,NO_QUERY,KartyBe, Uncle Ted is dead...,uncle te dead
0,2187630114,Mon Jun 15 20:33:59 PDT 2009,NO_QUERY,BigBoyCasey,Just got back from the gym and am going to shower.  My knee hurts ,get back grm go shower knee hurt
0,2249665714,Fri Jun 19 22:46:21 PDT 2009,NO_QUERY,T_Noe,The lightening brings back bad memories of a certain tornado in TN... I hate it ,lightning bring back bad memory certain tornado I hate
0,2005168538,Tue Jun 02 09:18:27 PDT 2009,NO_QUERY,FuzzyRadiox,@emkwan no editing? Another limitation that I'm not crazy about. Moot point as I can't get it to work to begin with ,emkwan no edit another limitation I not crazy point I not get work begin
0,2005140452,Tue Jun 02 09:16:00 PDT 2009,NO_QUERY,MelinaKantor,My throat hurts from too much Color War cheering. ,throat hurt much color war cheer
0,2322631017,Wed Jun 24 22:58:16 PDT 2009,NO_QUERY,jessicaaLAMM,I'M REJECTING @Nathanaelaqua. ,I reject nathanaelaqua
0,1991745508,Mon Jun 01 07:35:25 PDT 2009,NO_QUERY,lamarmcarter,@jemelehill apparently Borat teabagged him or something @ the MTV Movie Awards ,jemelehil apparently boat teabage something mt movie award
0,1967296961,Fri May 29 19:19:21 PDT 2009,NO_QUERY,ianrckstr,all the music plan came down today  it was okay tough,music plan come today okay tough
0,1961504617,Fri May 29 09:36:18 PDT 2009,NO_QUERY,tata_v,Sick  Right now very thankful for my chicken soup and my bed!,sick right thankful chicken soup bed
0,1969862426,Sat May 30 01:30:38 PDT 2009,NO_QUERY,jpdease,Meeting in 3 hours. Not going to get sleep ,meet hour not go get sleep
0,2255316034,Sat Jun 20 11:04:56 PDT 2009,NO_QUERY,bryanboy,ok. my shoulders really hurt. i hope i dont have seasonal flu. ,ok shoulder really hurt I hope I seasonal fly
0,2199051023,Tue Jun 16 16:57:13 PDT 2009,NO_QUERY,MelyssahR,@DaRealsebastian ohhh is that why you have been so silent towards to me today?  I guess I have to find a replacement lover..,darealsebastian oh silent towards I today I guess I find replacement lover
0,1557189255,Sun Apr 19 02:32:28 PDT 2009,NO_QUERY,MazeMouse,I shouldn't go out late on a Formula1 weekend  (Although good on Vettel!),I not go late formula weekend although good feel
0,1833339782,Sun May 17 22:59:18 PDT 2009,NO_QUERY,WnchstrsGirl,"@winchester79 Neither of them are interesting, just PAINFUL. It happened by walking around Boston all day. ",winchester neither interesting painful happen walk around boston day
0,2228932360,Thu Jun 18 15:04:08 PDT 2009,NO_QUERY,cameroonmaniac,"Just saw a KFC advert on the TV and I really fancy it, I'm so fat  I've put on wait according to Wii Fit as well. I need to do that more.",see avert I really fancy I fat I put wait accord I fit well I need
0,2066218802,Sun Jun 07 10:06:28 PDT 2009,NO_QUERY,jadeholtom,at home revising ,home revise
0,2066294288,Sun Jun 07 10:14:51 PDT 2009,NO_QUERY,SneakerBeezy,"&quot;another aeroplane, another sunny day i wanna go home..&quot; ",quotanother airplane another sunny day I wan na go homequot
0,1978952679,Sun May 31 01:03:27 PDT 2009,NO_QUERY,amburrxmarie,fell asleep around 11:30. now its 4am and i cant go back to sleep . through hurts really bad too ,fall asleep around I go back sleep hurt really bad
0,2220814485,Thu Jun 18 04:02:31 PDT 2009,NO_QUERY,Shelly1912,oh poor sam  I heart you,oh poor sam I heart
0,2002631132,Tue Jun 02 04:45:28 PDT 2009,NO_QUERY,lynniebean27,@cakesandbakes Ohh nooo!  We're in America! Lol spoilt little brat aren't I?,cakesandbake oh no america spoil little brat not I
0,2058368557,Sat Jun 06 14:48:04 PDT 2009,NO_QUERY,alistaird221b,so tired. Good day out with friends though. No winners ,tired good day friend though no dinner
0,2216850518,Wed Jun 17 20:03:13 PDT 2009,NO_QUERY,colbertobsessed,"@jamieaiken919 Aww, I'm sorry.  Why has he been upset lately?",jamieaiken I sorry upset lately
0,2055429338,Sat Jun 06 09:18:01 PDT 2009,NO_QUERY,Rabid_Butterfly,Trying to wrap my head around the fact that I'll never see my grandma again  Life can be snuffed out in the blink of an eye. Cherish it.,try wrap head around fact I never see grand life stuff blink eye cherish
0,2062168310,Sat Jun 06 22:30:23 PDT 2009,NO_QUERY,Stylist2U,Missing my daddy  can't wait till he gets home! ,miss daddy not wait till get home
0,2206877671,Wed Jun 17 07:10:44 PDT 2009,NO_QUERY,pTr702,Going to court again! ,go court
0,2058896521,Sat Jun 06 15:50:41 PDT 2009,NO_QUERY,AntiFreeze,"Gah, trying to hunt down scripts I wrote 5 years ago and can't find them anywhere they're supposed to be ",ah try hunt script I write year ago not find anywhere suppose
0,1822718929,Sat May 16 20:13:32 PDT 2009,NO_QUERY,RawrrrX0X0,i hate the rain so much  clouds make me sad. at least i have cereal.. ugh i can't stand my dad &gt;:o,I hate rain much cloud make I sad least I cereal ugh I not stand dad
0,2000603804,Mon Jun 01 22:29:58 PDT 2009,NO_QUERY,aronprins,"In The Hague right now, going to apply for a job. Gonna stop at Central station on my way back though, haven't had coffee yet ",hague right go apply job na stop central station way back though not coffee yet
0,2254865474,Sat Jun 20 10:24:15 PDT 2009,NO_QUERY,BritMichele89,@RyGiE nothing. Lowkey upset it's raining.   you ?,rigid nothing look upset rain
0,2263666090,Sun Jun 21 01:27:24 PDT 2009,NO_QUERY,rchieB,laying in bed reading. contemplating if i'll ever heal. make believe life is perfect? not after this long ,lay bed read contemplation I ever heal make believe life perfect not long
0,2174769965,Sun Jun 14 23:16:29 PDT 2009,NO_QUERY,Aire_Jaymes,I know.  i wanna get out of here.,I know I wan na get
0,1827210866,Sun May 17 10:13:39 PDT 2009,NO_QUERY,Stefanie_gr,Listening music and get ready for a &quot;heavy&quot; week ,listen music get ready quotheavyquot week
0,2249760200,Fri Jun 19 22:58:01 PDT 2009,NO_QUERY,romuchiz,@JessiicaxPonage lolz jess the problem is that I'M GROUNDED!!  yea it's sad....i got LUCKILY to be on the computer now ,jesicaxponage old yes problem I ground yea say get luckily computer
0,2203481204,Tue Jun 16 23:50:12 PDT 2009,NO_QUERY,JonnySayer,Is getting changed but cant be bothered ,get change gather
0,1468010236,Mon Apr 06 23:14:41 PDT 2009,NO_QUERY,LeahPaskalides,home for spring break. no one is home tho ,home spring break no one home
0,1834503956,Mon May 18 03:11:09 PDT 2009,NO_QUERY,bao3,"@blackberryman i want to writing something ,but i can only write with Chinese ",blackberyman I want write something I write chinese
0,2055206765,Sat Jun 06 08:54:04 PDT 2009,NO_QUERY,Sunshiiine,first order of business. work. ,first order business work
0,1691010476,Sun May 03 16:53:26 PDT 2009,NO_QUERY,Mamzo88,Just came back from Amsterdam it was da shit...this little european trip is almost over  !!,come back amsterdam da smith little european trip almost
0,1563975075,Mon Apr 20 01:08:23 PDT 2009,NO_QUERY,ramezanpour,Ahh  It's about a month that I really hate Database apps.,ah month I really hate database
0,2263673423,Sun Jun 21 01:28:43 PDT 2009,NO_QUERY,lovebscott,Am I the only one that can't sleep and mad because everything on television sucks? ,I one not sleep mad everything television suck
0,2301017986,Tue Jun 23 14:53:34 PDT 2009,NO_QUERY,VampireFaust,@zacsanford  I don't know why anyone would dream of remaking LTROI. It makes me sad just thinking about it. ,zacsanford I not know anyone would dream remark trot make I sad think
0,2221211386,Thu Jun 18 04:56:11 PDT 2009,NO_QUERY,MelanieHammer,POURING outside. There's no way Yanks will get in this afternoon's game.  And Corey and I have tix.   Loving Nick Swisher's Tweets.,pour outside no way rank get afternoon game core I six love nick wish sweet
0,2184633902,Mon Jun 15 16:11:39 PDT 2009,NO_QUERY,calmflare,  In case I feel emo in camp (feeling a wee bit of it alr)...am bringing in the Human Rights Watch World Report 2009..hope it'll work,case I feel em camp feel wee bit alarm bring human right watch world report hope work
0,2289560762,Mon Jun 22 20:39:05 PDT 2009,NO_QUERY,erin_atx,Nip/Tuck is cancelled?!??!?!?! noooooo ,niptuck cancel no
0,2065246482,Sun Jun 07 08:11:59 PDT 2009,NO_QUERY,jetwardy,"Welcome to the Twitterverse, @SuzyLeeOgata!!! I wish I were seeing you next weekend with the rest of those people ",welcome twiterverse suzyleogata I wish I see next weekend rest people
0,2061577849,Sat Jun 06 21:09:42 PDT 2009,NO_QUERY,PrincessKayB,@shittalky what?? thats cruel  poor kitty,shitalky cruel poor kitty
0,2255716903,Sat Jun 20 11:40:58 PDT 2009,NO_QUERY,Ambershine29,@Harmohn Hi and bye ,harmony hi bye
0,2059732820,Sat Jun 06 17:31:35 PDT 2009,NO_QUERY,simplyorijenal,craving cupcakes. I haven't had one in almost 2 weeks ,crave cupcake I not one almost week
0,2235231866,Fri Jun 19 00:43:52 PDT 2009,NO_QUERY,rituraaj,Gounded at home... food poisoning... ,wound home food poisoning
0,2062951975,Sun Jun 07 00:51:21 PDT 2009,NO_QUERY,wlpnkpxluke,sucks at keeping up with people... and will soon be another faceless person... forgotten ,suck keep people soon another careless person forget
0,2001543500,Tue Jun 02 01:14:04 PDT 2009,NO_QUERY,BlairPerkins,@JasmineTReid Im crying now.. THANKS ALLOT! Lol I REALLY REALLY REALLY REALLY REALLY REALLY REALLLYYY REEEAALLYY Miss hanging out with u! ,jasminetreid cry thank allot I really really really really really really really really miss hang u
0,2195285917,Tue Jun 16 10:55:47 PDT 2009,NO_QUERY,BelaTonetto,"i'm sad, wheres my puppy?! oh! i don't get one!    ",I sad puppy oh I not get one
0,1981685298,Sun May 31 09:40:41 PDT 2009,NO_QUERY,lauridixon,"Dear Texas, I will leave you on thursday and I am soooooooo sad... ",dear texas I leave thursday I sad
0,2216056155,Wed Jun 17 18:58:57 PDT 2009,NO_QUERY,MaddieThompson,@katieyoungXO They are gonna have to special order that shit is cause it's out of print.  I miss working in a book store ,katieyoungxo na special order shit cause print I miss work book store
0,2245458492,Fri Jun 19 16:09:41 PDT 2009,NO_QUERY,pardonmyzinger,"Hmm Adam Lambert's new/actually old song sounds like The Bangles. Come on, make some new rockin' hits! ",hm adam limber newactualy old song sound like angle come make new rock hit
0,2322940862,Wed Jun 24 23:35:03 PDT 2009,NO_QUERY,outsidealone,"@Kelthar aww still waiting to see how I feel... I'm feeling so much better right now, not sure how long it'll last ",kelthar still wait see I feel I feel much well right not sure long last
0,1836510806,Mon May 18 08:07:37 PDT 2009,NO_QUERY,hayliehughes,Really craving some chocolate ....i think i should continue my diet ,really crave chocolate I think I continue diet
0,2064650383,Sun Jun 07 06:50:01 PDT 2009,NO_QUERY,shrimpiiiii,@Mmmfresh Hahahaha i know i scared myself not good ,fresh ahahah I know I scared not good
0,2326918601,Thu Jun 25 07:40:58 PDT 2009,NO_QUERY,runnergirl29,@donniewahlberg for 2 hours yesterday I had won 8th row tickets to Tinley Park but then they took them back. ,doniewahlberg hour yesterday I win th row ticket title park take back
0,2192003140,Tue Jun 16 06:20:42 PDT 2009,NO_QUERY,MrFatz,@OriginalShevy OOOOPS SORRY!! ,originalshevy op sorry
0,2267191938,Sun Jun 21 09:46:28 PDT 2009,NO_QUERY,arfielamba,its not raining in Mumbai ,not rain lumbar
0,1976236001,Sat May 30 16:53:07 PDT 2009,NO_QUERY,SBygrave,has reeeaaaalllllyyyy sunburnt legs helpppp lol?? they're mega soreeeeee ,really sunburnt leg help meg sore
0,1755269999,Sun May 10 08:42:18 PDT 2009,NO_QUERY,teamJess,"Uhmmmm i definately feel like i got hit by a bus, train, plane, etc. Omg. Waking up sucksss ",hum I definitely feel like I get hit bus train plane etc org wake success
0,2286439140,Mon Jun 22 16:26:53 PDT 2009,NO_QUERY,uknowulovemeh,"I need to take 4 kinds of meds now... I have a sinus infection, apparently. ",I need take kind bed I sinus infection apparently
0,1997497536,Mon Jun 01 16:57:23 PDT 2009,NO_QUERY,samanthafresno,What the fuck is up with schools these days? http://bit.ly/fnpEl  ,fuck school day htpbitlyfnpel
0,2256445233,Sat Jun 20 12:47:04 PDT 2009,NO_QUERY,vivalaKellye,@stefyy don't feel that way.  It's fun!,step not feel way fun
0,2198941388,Tue Jun 16 16:47:30 PDT 2009,NO_QUERY,confessing7girl,ok no Criminal Minds for me tonight  SLEEP!!,ok no criminal mind I tonight sleep
0,2253592552,Sat Jun 20 08:25:40 PDT 2009,NO_QUERY,NikkiBenz,Had to cancel my shoot today and my trip to San Diego  I'll be in bed all day trying to feel better.,cancel shoot today trip san diego I bed day try feel well
0,1694306346,Mon May 04 02:01:16 PDT 2009,NO_QUERY,JoshSemans,"@fs82 yeah, its #jugglecon 2 today, and we are in a field so itll be wet and marshy ",yeah juglecon today field wet marshy
0,2045160629,Fri Jun 05 10:19:29 PDT 2009,NO_QUERY,bettybobby,going to slp now.. ,go slip
0,2233805656,Thu Jun 18 21:55:50 PDT 2009,NO_QUERY,THOROBREDREN,@djthumbprint short rib/spicy pork? fack...I still havent had! ,djthumbprint short ribspicy pork face still
0,2005410679,Tue Jun 02 09:39:25 PDT 2009,NO_QUERY,Joalby,@MikeyShowAshlee yeah tell me about it. went by so fast I actually have to get to work now.. ,mikeyshowashle yeah tell I go fast I actually get work
0,2203918295,Wed Jun 17 00:51:38 PDT 2009,NO_QUERY,lo_fye,is there no way to recover your hacker news password?  #news.ycombinator.com #hackernews,no way recover packer news password newsycombinatorcom hackernew
0,2300942976,Tue Jun 23 14:47:39 PDT 2009,NO_QUERY,KickinKelly28,@b0ysandguitars PLAY WITH ME!!! im gonna be so lonely  lol,bysandguitar play I na lonely
0,2014244816,Wed Jun 03 00:54:15 PDT 2009,NO_QUERY,mcflyapril,I screw everything up ,I screw everything
0,2231881046,Thu Jun 18 19:09:14 PDT 2009,NO_QUERY,gaugestation,Done Broadcasting for the night. ,broadcast night
0,1932540921,Tue May 26 21:40:42 PDT 2009,NO_QUERY,lilmissgigi,I got hired at Harkins! But I am so sick. Went to the Doctor.. Might have strep ,I get hire margin I sick go doctor might step
0,2061344998,Sat Jun 06 20:40:29 PDT 2009,NO_QUERY,robbysquid,"oh fuck, I just remembered I'm working the STAR awards tommrow ",oh fuck I remember I work star award tomorrow
0,2016226228,Wed Jun 03 06:24:14 PDT 2009,NO_QUERY,Itzwhitney,@singduke I was KNOCKED out like 5 mins after yall dropped me off  lol! @markmyuse when is your summer class over?,singduke I knock like mind yale drop I markmyuse summer class
0,2178853865,Mon Jun 15 08:17:56 PDT 2009,NO_QUERY,curious1966,"@ricksanchezcnn wow 45,700,000 million ppl in the USA do not have medical insurance. That is both sad and scary ",ricksanchezcn million not medical insurance sad scar
0,2206411714,Wed Jun 17 06:30:11 PDT 2009,NO_QUERY,iHilary,Getting ready for this appointment. Going back to sleep when I get home. The update will be at 3pm ,get ready appointment go back sleep I get home update pm
0,2262332096,Sat Jun 20 22:18:31 PDT 2009,NO_QUERY,missreported,"didnt do the YMCA dance, but did, hesistanting, the chicken dance and then had to sit. damn pinup shoes are gorgeous but deadly to feet! ",dance hesitate chicken dance sit damn sinus shoe gorgeous deadly foot
0,1970679765,Sat May 30 04:49:13 PDT 2009,NO_QUERY,sallythomsett,@howardberry I need something a lot stronger than lavender (although I like it) but my private doctor retired ,howardbery I need something lot strong lavender although I like private doctor retire
0,2250630602,Sat Jun 20 01:02:51 PDT 2009,NO_QUERY,Luvybear7,"Evs, im still awesum. Lol so yeah, i was happy cuz i got my baby boy aftr all! But hes on antibiotics right now.... ",eve still awesum yeah I happy cut I get baby boy antibiotic right
0,1981102564,Sun May 31 08:25:23 PDT 2009,NO_QUERY,DiMpsXXX,"Morning Twicks! Household chores are finito, now time to do my take home final! ",morning twick household shore finite time take home final
0,2190054737,Tue Jun 16 01:38:19 PDT 2009,NO_QUERY,Ju_J,"I finished Professor Layton at the weekend, so I don't have a game to play now  What else is good (preferably for the DS)?",I finish professor clayton weekend I not game play else good preferably
0,2205378135,Wed Jun 17 04:36:28 PDT 2009,NO_QUERY,PinkM,"@zawhtutwin Nice! Enjoy the cave. If you can, please send me some broadband ",zawhtutwin nice enjoy cave please send I broadband
0,2325613713,Thu Jun 25 05:46:12 PDT 2009,NO_QUERY,fazilerode,Now time is more than 6pm... But still in office..... Hectic life........... ,time pm still office hectic life
0,2303141035,Tue Jun 23 17:47:10 PDT 2009,NO_QUERY,marnieb,@maddisondesigns Yeah I hope not. ,madisondesign yeah I hope not
0,1882157382,Fri May 22 06:20:40 PDT 2009,NO_QUERY,gobansaor,"Creating EC2 volume from snapshot, bringing up Windows instances, all seem very slow today ",create c volume snapshot bring window instance seem slow today
0,2218574689,Wed Jun 17 22:44:03 PDT 2009,NO_QUERY,hanshambali,"Where can I go find interesting objects aound jakarta other than my house?.. My shots are hideous,boring  http://mypict.me/4fib",I go find interesting object round makarka house shot hideousbore htpmypictmefib
0,1966564147,Fri May 29 18:00:00 PDT 2009,NO_QUERY,aviwong79,"I gotta find a good home for my fat, lazy, loud Chihuahua. It's breaking my heart.... ",I get ta find good home fat lazy loud chihuahua break heart
0,1978682665,Sun May 31 00:07:19 PDT 2009,NO_QUERY,bridgetnumber1," weather wasnt good,,  was noice anyways.",weather want good voice anyway
0,2177956039,Mon Jun 15 06:58:33 PDT 2009,NO_QUERY,SophieaDunn,hates aerobics with a definite passion ,rate aerobic definite passion
0,2251336998,Sat Jun 20 03:10:33 PDT 2009,NO_QUERY,netzturbine,G'morning socialverse - cleaned up remnants of mums b-day party - suppose there is no #piraten demo in L:Minden ,morning socialverse clean remnant sum day party suppose no pirate domo linen
0,1982566902,Sun May 31 11:28:01 PDT 2009,NO_QUERY,JoJamess_x,reallyy dont want this weekend to end! ,really want weekend end
0,2051691361,Fri Jun 05 22:34:27 PDT 2009,NO_QUERY,misstessarose,"ariel's going away part.  first person i met here, first person to leave ",army go away part first person I meet first person leave
0,1794060707,Thu May 14 04:50:40 PDT 2009,NO_QUERY,Shade360,@welshrob87  well still better than waiting - hope it's worth it ;),welshrob well still well wait hope worth
0,1978219625,Sat May 30 22:44:54 PDT 2009,NO_QUERY,got6music,lost my voice ,lose voice
0,2183016653,Mon Jun 15 13:56:12 PDT 2009,NO_QUERY,Alessandral89,feeling down ,feel
0,2232565062,Thu Jun 18 20:05:09 PDT 2009,NO_QUERY,mandduhh,"@ohhalexa i agree w/the avp! tarcy promised me soon when i saw him at bamboozle. but idk  @tarcyavp GET HERE, PLEASE!",ohalexa I agree ave farcy promise I soon I see bamboozle ink tarcyavp get please
0,2266091599,Sun Jun 21 07:53:20 PDT 2009,NO_QUERY,ColorMeRedSkies,So tired.    i feel pc,tired I feel pp
0,1573724846,Tue Apr 21 02:33:16 PDT 2009,NO_QUERY,xmelax,It's raining....  Nooooooooo.  ,rain no
0,2218533143,Wed Jun 17 22:39:27 PDT 2009,NO_QUERY,ErinAmbrose,"soo tired..time to watch Sex and the City, then read some more Eclipse! I wish I wasn't so obsessed ",tiredtime watch sex city read ellipse I wish I not obsess
0,1957554204,Fri May 29 00:52:04 PDT 2009,NO_QUERY,x333xxx,Hydro drive abandoned after three miles ,hydra drive abandon three mile
0,2175658004,Mon Jun 15 01:37:02 PDT 2009,NO_QUERY,CoachRoth,"Papermail done, now eMails (&gt;1000) ",papermail email
0,1685314731,Sat May 02 23:52:28 PDT 2009,NO_QUERY,Shana8182,Arms are hurting.  Sunburned from painting  Forgot to put on sunblock.,arm hurt sunburn paint forget put sunblock
0,1754439368,Sun May 10 06:16:36 PDT 2009,NO_QUERY,ciaragoldfinchx,"aoife, carol and james have left  *boohoo ;; everyone else is leaving on TUESDAY.&quot;/ x",life carl jame leave oho everyone else leave tuesdayquot x
0,2265426136,Sun Jun 21 06:33:22 PDT 2009,NO_QUERY,heb1313,Rain   out to breakfast&amp;more work on biography.  it should be done today and then proofed by a colleague tomorrow then rewrite &amp; submit!,rain breakfastampmore work biography today roof colleague tomorrow write amp submit
0,1565950917,Mon Apr 20 07:54:21 PDT 2009,NO_QUERY,GOPqueen24,TWO More weeks and its back to work. ,two week back work
0,1985691960,Sun May 31 17:35:32 PDT 2009,NO_QUERY,chy87,I'm back home from the beach  now I'm about to take a nap bc I'm soooo tired..LOL,I back home beach I take nap bc I tiredlol
0,2181498208,Mon Jun 15 11:54:37 PDT 2009,NO_QUERY,skunkington,2nd round of boxes leaving my house. Still no phone. Think I left it in Emmy's bedroom before her nap ,nd round box leave house still no phone think I leave emma bedroom nap
0,2236234229,Fri Jun 19 03:10:54 PDT 2009,NO_QUERY,dianenotdiana,Jeesh I wish I wasn't such a fraidy cat!  Nighty night. PS: Year One was just plain silly.,jest I wish I not afraid cat night night year one plain silly
0,2059735298,Sat Jun 06 17:31:53 PDT 2009,NO_QUERY,Chaosprincess89,Home from Chinese food and Wal-mart. Saw a Twilight game. no money to get it. Sad Kitten ,home chinese food palmar see twilight game no money get sad kitten
0,2064006732,Sun Jun 07 04:54:29 PDT 2009,NO_QUERY,BurningUp,Safari Park was awesome! :L Skale the morra  rarrrrrrrr,salary park awesome l scale war
0,2321706288,Wed Jun 24 21:26:49 PDT 2009,NO_QUERY,smerfin101,@THE_REAL_SHAQ I feel so bad for the family ,the_real_shaq I feel bad family
0,1678837684,Sat May 02 07:51:24 PDT 2009,NO_QUERY,gq_warrior,is sitting through a boring exam review session this morning @ 7am ,sit bore exam review session morning
0,1573872546,Tue Apr 21 03:15:19 PDT 2009,NO_QUERY,mustntgrumble,To any long-standing (&amp; long suffering) followers... am sorry to tell you I just vacuumed up THE spider.... soz ,longstanding amp long suffer follower sorry tell I vacuum spider
0,1974074521,Sat May 30 12:23:23 PDT 2009,NO_QUERY,ilovetwilightxo,In a loud pub on me phonee  Its hell here!,loud pub I phone hell
0,2071070400,Sun Jun 07 18:47:01 PDT 2009,NO_QUERY,MissVixenPHX,@ramitko I feel bad you only have 11 followers.   Your twits need to become more invigorating.,ramitko I feel bad follower twist need become invigorate
0,2297042685,Tue Jun 23 09:57:22 PDT 2009,NO_QUERY,cjonesesquire,@lindstx...... Wish I felt that way   evidence day. 4 hours in class.,lindstx wish I feel way evidence day hour class
0,2262980350,Sat Jun 20 23:40:16 PDT 2009,NO_QUERY,megsvettraino,@dbass1 thanks!! You know I'll totally make you one.  I miss you too ,bass thank know I totally make one I miss
0,2053633782,Sat Jun 06 05:12:59 PDT 2009,NO_QUERY,thegame123,@nenalyzed another day another day without hearing from u   only 1 more day till i sign off for 5 months. xoxo Trick,penalize another day another day without hear u day till I sign month trick
0,2212725433,Wed Jun 17 14:27:32 PDT 2009,NO_QUERY,livylooo,"@NCrystean it's quite the experience. too bad i couldn't join the parade  hey, do you use facebook?",ncrystean quite experience bad I could not join parade hey use facebok
0,2245857202,Fri Jun 19 16:44:26 PDT 2009,NO_QUERY,erichq2,@CuriousChrista it's not rainng here ,curiouschrista not ring
0,2326019211,Thu Jun 25 06:25:49 PDT 2009,NO_QUERY,latikambourke,"so....the politics is over for another session. And I desperately need to be taken dancing by Charlie until 6am. Alas, she is in Sydney. ",soothe politic another session I desperately need take dance charlie alas sydney
0,2178008737,Mon Jun 15 07:03:23 PDT 2009,NO_QUERY,MsQiQi,back to work 2day  But had a GREAT time at the beach with a certain somebody.,back work day great time beach certain somebody
0,1981347378,Sun May 31 08:57:51 PDT 2009,NO_QUERY,john_aldinho,Going back to bed till 8pm. No idea why the wife chooses night shifts to be plain horrible. Should of stayed in the pit today ,go back bed till pm no idea wife choose night shift plain horrible stay pit today
0,2237979806,Fri Jun 19 06:38:55 PDT 2009,NO_QUERY,ShapeThrower,@hooeyspewer oh that's so not cool that the pair of you are both sick  Hope it doesn't last too long ...,hoeyspewer oh not cool pair sick hope not last long
0,2218142506,Wed Jun 17 21:57:53 PDT 2009,NO_QUERY,CBD126,@Kevirus I will! Next year  It'll go by fast again though. I need to start to research colleges again.,virus I next year go fast though I need start research college
0,1965596589,Fri May 29 16:12:03 PDT 2009,NO_QUERY,85stacy,can't set p my phone to twitter ,not set p phone twitter
0,2012962443,Tue Jun 02 21:37:57 PDT 2009,NO_QUERY,Becca_Back2Good,My BIL's English Bulldog died tonight. That makes me sad. She was such a sweetie doggie. ,bill english bulldog die tonight make I sad sweet maggie
0,2003671319,Tue Jun 02 06:57:03 PDT 2009,NO_QUERY,MisterAvery,@chipmunkgeek I've been trying to reach you by email this last week... Did you get any of them? Can we Skype? I think miryclay hates me. ,chipmunkgek I try reach email last week get type I think miryclay rate I
0,2175531184,Mon Jun 15 01:14:59 PDT 2009,NO_QUERY,Helen2727,is revising ,revise
0,1978335536,Sat May 30 23:03:29 PDT 2009,NO_QUERY,CullenChic2287,"Had a fun day with friends..helped @ a reception for SAI, which went well. Then went about town with Aubrey. Still feeling not so good.. ",fun day friendshelpe reception say go well go town surrey still feel not good
0,2202404592,Tue Jun 16 21:44:23 PDT 2009,NO_QUERY,SabriaMichele,@uberFresca shut up!!! Im ready for trip #2...  but at least I get to see beyonce next weekend...lol,uberfresca shut ready trip least I get see beyond next wekendlol
0,2062083067,Sat Jun 06 22:17:40 PDT 2009,NO_QUERY,J830,damn my teef hurt. ,damn ten hurt
0,2263704540,Sun Jun 21 01:34:09 PDT 2009,NO_QUERY,Nataliehello,Where is everybody ,everybody
0,1975502835,Sat May 30 15:17:42 PDT 2009,NO_QUERY,haleymc,I am covered in dirt. ,I cover dirt
0,1985393717,Sun May 31 17:01:15 PDT 2009,NO_QUERY,htrunner14,@therealTiffany I reallly wish u would tweet me bak... I mean I know I'm just a fan but...  I just wanna talk to one of my fav stars!,therealtifany I really wish u would sweet I back I mean I know I fan I wan na talk one far star
0,2248336295,Fri Jun 19 20:27:50 PDT 2009,NO_QUERY,amandagilmore89,About to go to bed...sweating my butt off  dad leaves in the morning...see you sunday dad &lt;3,go bedsweate butt dad leave morning sunday dad
